product_id,title,publisher,developer,short_description,category,original_release_date,gamepass_added_date,rating_7_days_count,rating_30_days_count,rating_alltime_count,rating_7_days_avg,rating_30_days_avg,rating_alltime_avg,Rating_play_count_7_days,Rating_play_count_30_days,Rating_play_count_alltime,has_gamepass_remediation,current_price
BRRVN5198461,Jetpac Refuelled,Microsoft Studios,Rare Limited,"Purchase the full version of Rare's Jetpac Refuelled to access a wide spectrum of game features. Open up a vast array of levels, engage in battle over Xbox Live, post to the Leaderboards and play for new Achievements. The original 1983 classic is also included. Provides at least 500% of your recommended daily intake of laser-based alien extinction. PAL TV’s must be capable of displaying a 60hz signal.",Unknown,2006-10-24 00:00:00+00:00,,0,0,210,0.0,0.0,3.9,0.0,0.0,0.0,True,4.99
C1ZWH2BZ9TSF,Joy Ride Turbo,Microsoft Studios,BigPark,"Introducing Joy Ride Turbo, a controller-based arcade racer delivering precision handling, speed and crazy stunt mayhem! In the new Stunt Park, show off your skills or explore and find collectibles that unlock cars, giving you an edge for faster races and death-defying stunts. Plus, race new tracks and old favorites in Battle Race, Pro Race & Time Trial. Supports 4-player split-screen or race up to 8 on Xbox LIVE. With Joy Ride Turbo, everyone’s in the driver’s seat in this madcap kart racer.",Unknown,2012-05-23 00:00:00+00:00,,3,12,1802,4.3,4.8,4.3,0.0,0.0,0.0,True,2.49
BV83SM3191S5,Kameo,Microsoft,"Rare, Ltd.","Unleash the powers within you! An epic adventure from legendary developer Rare, Ltd.",Unknown,2009-08-11 00:00:00+00:00,,1,6,846,5.0,4.7,4.4,0.0,0.0,0.0,True,9.99
C0SFCF4PBRSZ,Max: The Curse of Brotherhood,Xbox Game Studios,Pressplay,"Max: The Curse of Brotherhood is a classic action-adventure. At its core it is a platformer filled with puzzles. Max must start on a quest to save his brother who is kidnapped to a hostile world. His only chance to succeed is to stay courageous and use the powers of his marker to manipulate the environment. 
Unleash the many powers of the Marker and beat the evil kidnapper!",Unknown,2013-12-20 00:00:00+00:00,,1,6,22812,5.0,4.7,4.2,0.0,0.0,0.0,True,3.74
9N3K69GS7FWR,PAYDAY 2: CRIMEWAVE EDITION,505 Games,OVERKILL Software™,"PAYDAY is an action-packed, four-player co-op shooter where you rob banks and get paid.
The Crimewave edition has  an enhanced graphic engine. Crime does pay – use your funds to customize your character with new skillsets .",Unknown,2024-09-30 15:00:00+00:00,,10,30,1431,3.8,3.7,3.3,0.0,0.0,0.0,True,3.99
BZF7N4FQWHNR,Perfect Dark Zero,Microsoft,Rare Ltd.,2020. Corporations Control Everything. Everyone. Everywhere. With One Exception.,Unknown,2009-08-11 00:00:00+00:00,,0,1,759,0.0,4.0,3.9,0.0,0.0,0.0,True,14.99
BQ4M1XWXFKHB,ScreamRide,Xbox Game Studios,Frontier,"With more than 50 events and three unique game modes, ScreamRide unleashes the power of unbounded creation, extreme destruction, and addictive gameplay.",Unknown,2015-03-03 00:00:00+00:00,,0,1,4206,0.0,5.0,3.6,0.0,0.0,0.0,True,7.49
BRZHFR5XBLQS,Sunset Overdrive,Microsoft Studios,Insomniac Games,"Sunset Overdrive transforms an open-world apocalypse into your tactical playground. Zip, grind and wall-run across Sunset City while using a devastating, unconventional arsenal. With hyper-agility, unique weapons, and customizable special abilities, Sunset Overdrive rewrites the rules of traditional shooters and delivers an explosive and irreverent adventure in the end times.",Unknown,2014-10-28 00:00:00+00:00,,9,23,32947,4.0,4.0,4.5,0.0,0.0,0.0,True,4.0
BTNPS60N3114,Terraria,505 Games,DR Studios,"The world is at your fingertips as you fight for survival, fortune, and glory. Delve deep into cavernous expanses, test your mettle in combat, or construct your own city - the choice is yours! Now with more content than ever before - 5,000+ items, 400+ enemies and 20+ bosses to battle! Blending elements of classic action games with sandbox-style creativity, the Terraria adventure is truly as unique as the players themselves!",Unknown,2014-11-14 00:00:00+00:00,,16,65,31664,5.0,4.7,4.4,0.0,0.0,0.0,True,9.99
BSXSL6WBJ0V7,Viva Piñata,Microsoft,Rare Ltd.,"Attract and tame your favourite Piñatas. There are more than 60 species that roam wild on Piñata Island.Personalise everything from the grass at your feet to the hat on your Piñata's head.Welcome to Piñata Island, enjoy your stay!",Unknown,2010-06-01 00:00:00+00:00,,1,3,715,5.0,5.0,4.4,0.0,0.0,0.0,True,14.99
BS1NPTPJGD4G,Viva Piñata: TIP,Microsoft Game Studios,Rare Ltd.,"Welcome back to Piñata Island where Prof. Pester's latest scheme has lead to disaster.Visit the scorching desert or icy wastes to trap new species. Train them, dress them, then send them to a party!We’ve new Piñatas, new activities, new features and new secrets, so come visit and find out why people never want to leave.",Unknown,2009-08-11 00:00:00+00:00,,0,1,768,0.0,5.0,4.2,0.0,0.0,0.0,True,14.99
9NPKKNBJ258V,Carrion,Devolver Digital,Phobia Game Studio,CARRION is a reverse horror game in which you assume the role of an amorphous creature of unknown origin. ,Unknown,2020-07-23 00:00:00+00:00,,15,23,5796,4.7,4.7,4.5,0.0,0.0,0.0,True,19.99
9N44WK3WV2HJ,Hell Let Loose,Team17,Team17,"Enlist in the ever-expanding Hell Let Loose experience, bringing you World War II on an epic scale. This first-person shooter demands teamwork, communication, and strategy, not only to win but to survive! With battles of 50v50 players that include infantry, tanks, artillery and a dynamically shifting front line – be ready for combat on a whole new scale.   ",Unknown,2021-10-05 00:00:00+00:00,,46,140,17967,3.7,3.6,3.2,0.0,0.0,0.0,True,12.49
BTC0L0BW6LWC,Mortal Kombat 11,Warner Bros. Games,NetherRealm Studios,Mortal Kombat is back and better than ever in the next evolution of the iconic franchise.,Unknown,2019-04-23 00:00:00+00:00,,24,144,18045,4.5,4.4,3.8,0.0,0.0,0.0,False,49.99
9NBV7KW62RXV,Barbie Project Friendship™,Outright Games Ltd.,Xaloc Studios S.L and Casual Brothers Ltd.,"Join Barbie™ on a fun summer adventure to save the Malibu Waves Community Center! Help friends, unlock minigames and earn points for upgrades while you restore a beloved landmark. ",Unknown,2024-10-25 04:00:00+00:00,,0,17,787,0.0,3.2,3.8,0.0,0.0,0.0,False,39.99
9N9606CC950J,OCTOPATH TRAVELER,"SQUARE ENIX CO., LTD.","Square Enix, ACQUIRE Corp.",,Unknown,2021-03-25 00:00:00+00:00,,4,17,4923,4.8,4.1,4.3,0.0,0.0,0.0,False,23.99
9MVRDC1BW8TQ,SteamWorld Build,Thunderful Publishing,The Station,"SteamWorld Build is a casual city-building and dungeon-management cross-over set in the SteamWorld Universe, where you build and manage a town on a dying planet. You'll need to balance resources, construction, and exploration to its depths to ensure your town's survival and eventual escape. ",Unknown,2023-12-01 14:00:00+00:00,,0,7,2017,0.0,3.7,4.3,0.0,0.0,0.0,False,29.99
BNSKQL66QLC0,NBA LIVE 19 Pre-order Incentive,,,"Pre order NBA LIVE 19 today and start your quest to global dominance with exclusive Joel Embiid Items:
Squad Player
Jersey
Gold Shoes
Gold Basketball
Signature Celebration
Customized Court
Show off your signature style on courts around the world as you earn the respect of NBA stars icons who join your squad on your journey to be THE ONE.",Unknown,2018-09-07 00:00:00+00:00,,0,0,4,0.0,0.0,5.0,0.0,0.0,0.0,False,399.99
9N3FPS4LDHCR,Cocoon,Annapurna Interactive,Geometric Interactive,"From Jeppe Carlsen, the lead gameplay designer of LIMBO and INSIDE — COCOON takes you on an adventure across worlds within worlds. Master world-leaping mechanics and solve intricate puzzles to unravel a cosmic mystery.",Unknown,2023-09-29 16:00:00+00:00,,0,2,8236,0.0,5.0,4.7,0.0,0.0,0.0,False,24.99
9NCG3X89KRLD,NINJA GAIDEN: Master Collection,KOEI TECMO AMERICA,KOEI TECMO GAMES,3 high speed ninja action titles are now available in one package!,Unknown,2021-06-10 00:00:00+00:00,,0,1,586,0.0,5.0,4.0,0.0,0.0,0.0,False,19.99
9P648H4R49GB,We Love Katamari REROLL+ Royal Reverie,Bandai Namco Entertainment America Inc.,MONKEYCRAFT Co. Ltd.,"The second title in the Katamari Damacy series has returned in a remastered, powered-up version!

We Love Katamari REROLL+ Royal Reverie is a fully remastered version of We Love Katamari Damacy, originally released in 2005, with new and improved graphics and gameplay enhancements to make it easier to jump in and have fun. 

Plus, in Royal Reverie, play 5 all new challenges, rolling up katamari as the King of All Cosmos when he was a young prince!",Unknown,2023-06-02 04:00:00+00:00,,0,0,716,0.0,0.0,3.7,0.0,0.0,0.0,False,29.99
9NRPTTJ94PCK,Wargroove,Chucklefish,Chucklefish,"Command an army, customize battlefields, and challenge your friends, in this richly detailed return to retro turn-based combat!",Unknown,2019-02-01 00:00:00+00:00,,0,1,976,0.0,4.0,4.0,0.0,0.0,0.0,False,19.99
9MT6TG9CXR2H,This War of Mine: Final Cut,11 bit studios,11 bit studios,"In This War Of Mine, you do not play as an elite soldier, rather as a group of civilians trying to survive in a besieged city; struggling with a lack of food, medicine and constant danger from snipers and hostile scavengers. ",Unknown,2022-05-10 00:00:00+00:00,,0,0,1785,0.0,0.0,3.2,0.0,0.0,0.0,False,19.99
9NJWFF2KHL6H,Ben 10: Power Trip,Outright Games Ltd,PHL Collective,"Evil Hex has cursed Europe – and only Ben 10 can stop him! Explore a 3D world filled with combat, puzzles and secrets as you save the day!
",Unknown,2020-10-09 00:00:00+00:00,,0,0,1872,0.0,0.0,3.0,0.0,0.0,0.0,False,10.49
9N3TF03KNTBD,PAW Patrol Mighty Pups Save Adventure Bay,Outright Games Ltd.,DRAKHAR STUDIO,"Join the Mighty Pups on a super-heroic mission to Save Adventure Bay. Have fun together in 2-player co-op mode, unlock fun mini-games, rescue familiar friends and use each pup’s mighty powers to make the town PAWsome again!
",Unknown,2020-11-06 00:00:00+00:00,,0,2,1661,0.0,5.0,3.6,0.0,0.0,0.0,False,8.99
9P6SRW1HVW9K,Farming Simulator 22,GIANTS Software GmbH,GIANTS Software GmbH,"Create your farm and let the good times grow! Harvest crops, tend to animals, manage productions, and take on seasonal challenges.",Unknown,2021-11-22 05:00:00+00:00,,3,25,7515,5.0,4.5,3.8,0.0,0.0,0.0,False,39.99
C1H46KTPZZ2Q,Anthem™: Legion of Dawn Edition,Electronic Arts,BioWare,"Join the founding legion of Anthem™ with a full set of customized Javelin armor packs, plus a legendary weapon from the pre-cursor faction of the Freelancers. 
The Legion of Dawn Edition contains:
•   Legendary Legion of Dawn Armor Packs
•   Legendary Weapon
•   Legendary Ranger Gear Piece
•   Anthem Digital Soundtrack",Unknown,2019-02-22 00:00:00+00:00,,0,0,859,0.0,0.0,3.0,0.0,0.0,0.0,False,0.0
9PGG5GF9326C,Gigantic: Rampage Edition,Arc Games,Abstraction Games,,Unknown,2024-04-09 13:00:00+00:00,,0,0,1042,0.0,0.0,3.6,0.0,0.0,0.0,False,19.99
9NDT1MS39FXZ,Turnip Boy Robs a Bank,Graffiti Games,Snoozy Kazoo,"Turnip Boy is back! This time he’s teaming up with the fearsome Pickled Gang to plan and execute the weirdest heist of all time. Shake down hostages, steal precious valuables, battle the fuzz, and use wacky tools bought off the dark web to move further into the vaults of the Botanical Bank.",Unknown,2024-01-18 15:00:00+00:00,,0,0,1687,0.0,0.0,4.2,0.0,0.0,0.0,False,14.99
9PCRBQG481Q1,Magical Delicacy,Whitethorn Games,sKaule,"A wholesome pixel art platformer. Cook magical delicacies from a vast collection of ingredients in your own shop. Explore an unfamiliar town and deliver tasty treats to the townsfolk. Learn new ways to traverse, discover secrets, and experience a unique witchy world.",Unknown,2024-07-16 14:00:00+00:00,,0,1,536,0.0,5.0,3.3,0.0,0.0,0.0,False,24.99
9N1L0KL84B56,The Callisto Protocol™ for Xbox Series X|S,"KRAFTON, Inc.",Striking Distance Studios,"Survive to escape the horrors of Callisto. Using a unique blend of shooting and close-quarters combat, players will need to adapt their tactics to combat rapidly evolving creatures while scavenging to unlock new weapons and gear to outrun the growing threat of Jupiter's Dead Moon.",Unknown,2022-12-03 05:00:00+00:00,,0,0,1975,0.0,0.0,3.9,0.0,0.0,0.0,False,69.99
BZ3CVPFPDSHK,Journey to the Savage Planet,505 Games,Typhoon Studios,"Welcome to the Pioneer Program! In this upbeat & colorful, first-person adventure game you play as the newest recruit to Kindred Aerospace, which proudly touts its rating as the 4th Best interstellar exploration company. Dropped onto an uncharted planet with little equipment and no real plan, you must explore, catalog alien flora and fauna and determine if this planet is fit for human habitation. Onward to adventure! Good luck – and mind the goo!",Unknown,2020-01-28 16:00:00+00:00,,1,1,3045,4.0,4.0,4.4,0.0,0.0,0.0,False,5.99
9P7LD2NMMMRN,Robin Hood - Sherwood Builders,PlayWay S.A. ,MeanAstronauts / Console Labs S.A.,"Robin Hood - Sherwood Builders is an action-adventure RPG with base-building elements, where you take on the role of a classic hero who stands up to the tyranny and injustice that haunts Sherwood. Fight, craft, steal, and of course help the local people grow and prosper.",Unknown,2024-06-27 00:00:00+00:00,,0,0,3728,0.0,0.0,2.2,0.0,0.0,0.0,False,29.99
C289KCH8WP0F,SteamWorld Dig,Image & Form International AB,Image & Form International AB,"SteamWorld Dig is a platform mining adventure with strong Metroidvanian influences. Take the role of Rusty, a lone mining steambot, as he arrives at an old mining town in great need. Dig your way through the old earth, gaining riches while uncovering the ancient threat that lurks below...",Unknown,2015-06-05 00:00:00+00:00,,1,4,1316,5.0,4.5,4.1,0.0,0.0,0.0,False,1.49
9P45LLRNDP1R,SteamWorld Dig 2,Image & Form Games,Image & Form Games,"SteamWorld Dig is back! Dig deep, gain riches and unearth the terrors of the underworld in this platform mining adventure influenced by classic Metroidvania style games.
",Unknown,2018-11-21 09:00:00+00:00,,0,1,1480,0.0,5.0,3.7,0.0,0.0,0.0,False,2.99
9N2FQCGWH32D,Arcade Paradise,Wired Productions,Nosebleed Interactive,"With keys to the family laundromat but plans for something bigger, Ashley must stay one step ahead and manage profits in order to build an Arcade Paradise!",Unknown,2022-08-11 12:00:00+00:00,,1,4,2768,5.0,4.2,3.6,0.0,0.0,0.0,False,19.99
9NDJLXD2X2DM,My Friend Peppa Pig,Outright Games Ltd.,Petoons Studio Ltd,"Start a fun-filled adventure with Peppa Pig. Create your style, meet favorite characters, and play in Peppa’s world. It’s just like being in the TV show!",Unknown,2021-10-22 04:00:00+00:00,,1,2,6878,1.0,3.0,4.3,0.0,0.0,0.0,False,39.99
9N3JWSKW431S,My Time at Sandrock Deluxe Edition,"PM-Studios, Inc.",,,Unknown,2023-11-09 09:00:00+00:00,,1,1,56,5.0,5.0,4.3,0.0,0.0,0.0,False,24.99
9P892X2CCQ74,Isonzo,BlackMill Games ,BlackMill Games,"Ferocious Alpine warfare will test your tactical skills in this authentic WW1 FPS. Fight high-altitude battles among the scenic peaks, rugged valleys and idyllic towns of Northern Italy. The Great War on the Italian Front is brought to life and elevated to unexpected heights! ",Unknown,2022-09-13 11:00:00+00:00,,4,13,3345,4.8,4.4,3.6,0.0,0.0,0.0,False,7.49
9PBC65KXPV5V,Dordogne,Focus Entertainment,"Un Je Ne Sais Quoi, Umanimation",Immerse yourself in a unique narrative experience and explore the thousand summer colors of Dordogne as you revisit your childhood to uncover lost family secrets in this touching formative journey.,Unknown,2023-06-13 16:00:00+00:00,,0,0,1470,0.0,0.0,4.2,0.0,0.0,0.0,False,19.99
9PM3NVB3PXG0,Hypnospace Outlaw,No More Robots,"Tendershoot, ThatWhichIs Media & Michael Lasch","Greetings Enforcer, and thank you for enlisting in the Hypnospace Patrol Department! As the world falls into its slumber, Hypnospace becomes a bustling global village.",Unknown,2020-08-27 15:00:00+00:00,,0,1,1564,0.0,4.0,3.6,0.0,0.0,0.0,False,19.99
9PMDWMZSKGTW,Firework - a modern tale,Fantastico Studio,Ivan Zanotti,Follow Yan the Defective One through his fight against the Fire Troops and let him unveil the Facility's mystery in this action platformer.,Unknown,2021-02-12 00:00:00+00:00,,0,0,11,0.0,0.0,4.1,0.0,0.0,0.0,False,6.99
